127.0.0.1 - - [14/Apr/2020:08:40:27 +0900] "GET / HTTP/1.1" 404 992
0:0:0:0:0:0:0:1 - - [14/Apr/2020:08:40:29 +0900] "GET /ex0414/ex01.html HTTP/1.1" 200 179
0:0:0:0:0:0:0:1 - - [14/Apr/2020:08:40:33 +0900] "GET /favicon.ico HTTP/1.1" 404 1014
0:0:0:0:0:0:0:1 - - [14/Apr/2020:08:42:29 +0900] "GET /ex0414/ex01.html HTTP/1.1" 200 275
0:0:0:0:0:0:0:1 - - [14/Apr/2020:08:45:03 +0900] "GET /ex0414/ex01.html HTTP/1.1" 200 336
0:0:0:0:0:0:0:1 - - [14/Apr/2020:08:45:06 +0900] "GET /favicon.ico HTTP/1.1" 404 1014
0:0:0:0:0:0:0:1 - - [14/Apr/2020:08:45:11 +0900] "GET /ex0414/ex01.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2020:08:50:20 +0900] "GET /ex0414/ex01.html HTTP/1.1" 200 486
0:0:0:0:0:0:0:1 - - [14/Apr/2020:08:51:02 +0900] "GET /ex0414/ex01.html HTTP/1.1" 200 487
0:0:0:0:0:0:0:1 - - [14/Apr/2020:08:51:56 +0900] "GET /ex0414/ex01.html HTTP/1.1" 200 485
0:0:0:0:0:0:0:1 - - [14/Apr/2020:08:52:54 +0900] "GET /favicon.ico HTTP/1.1" 404 1014
0:0:0:0:0:0:0:1 - - [14/Apr/2020:08:54:27 +0900] "GET /ex0414/ex01.html HTTP/1.1" 200 480
0:0:0:0:0:0:0:1 - - [14/Apr/2020:08:54:46 +0900] "GET /ex0414/ex01.html HTTP/1.1" 200 484
0:0:0:0:0:0:0:1 - - [14/Apr/2020:08:59:00 +0900] "GET /ex0414/ex01.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2020:08:59:32 +0900] "GET /ex0414/ex01.html HTTP/1.1" 200 722
0:0:0:0:0:0:0:1 - - [14/Apr/2020:08:59:33 +0900] "GET /favicon.ico HTTP/1.1" 404 1014
0:0:0:0:0:0:0:1 - - [14/Apr/2020:08:59:44 +0900] "GET /ex0414/ex01.html HTTP/1.1" 200 722
0:0:0:0:0:0:0:1 - - [14/Apr/2020:09:02:06 +0900] "GET /ex0414/ex01.html HTTP/1.1" 200 913
0:0:0:0:0:0:0:1 - - [14/Apr/2020:09:05:56 +0900] "GET /ex0414/ex01.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2020:09:06:21 +0900] "GET /ex0414/ex01.html HTTP/1.1" 200 1035
0:0:0:0:0:0:0:1 - - [14/Apr/2020:09:06:23 +0900] "GET /favicon.ico HTTP/1.1" 404 1014
0:0:0:0:0:0:0:1 - - [14/Apr/2020:09:11:23 +0900] "GET /ex0414/ex01.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2020:09:11:26 +0900] "GET /ex0414/ex01.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2020:09:11:47 +0900] "GET /ex0414/ex01.html HTTP/1.1" 200 1162
0:0:0:0:0:0:0:1 - - [14/Apr/2020:09:16:35 +0900] "GET /ex0414/ex01.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2020:09:16:41 +0900] "GET /ex0414/ex01.html HTTP/1.1" 200 1306
0:0:0:0:0:0:0:1 - - [14/Apr/2020:09:37:39 +0900] "GET /ex0414/ex02.html HTTP/1.1" 200 331
0:0:0:0:0:0:0:1 - - [14/Apr/2020:09:38:48 +0900] "GET /ex0414/ex02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2020:09:38:49 +0900] "GET /ex0414/ex02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2020:09:38:49 +0900] "GET /ex0414/ex02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2020:09:38:56 +0900] "GET /ex0414/ex02.html HTTP/1.1" 200 383
0:0:0:0:0:0:0:1 - - [14/Apr/2020:09:38:59 +0900] "GET /favicon.ico HTTP/1.1" 404 1014
0:0:0:0:0:0:0:1 - - [14/Apr/2020:09:39:02 +0900] "GET /ex0414/ex02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2020:09:40:57 +0900] "GET /ex0414/ex02.html HTTP/1.1" 200 494
0:0:0:0:0:0:0:1 - - [14/Apr/2020:09:41:35 +0900] "GET /ex0414/ex02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2020:09:41:39 +0900] "GET /ex0414/ex02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2020:09:41:39 +0900] "GET /ex0414/ex02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2020:09:41:39 +0900] "GET /ex0414/ex02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2020:09:41:40 +0900] "GET /ex0414/ex02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2020:09:41:40 +0900] "GET /ex0414/ex02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2020:09:41:40 +0900] "GET /ex0414/ex02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2020:09:42:49 +0900] "GET /ex0414/ex02.html HTTP/1.1" 200 494
0:0:0:0:0:0:0:1 - - [14/Apr/2020:09:43:08 +0900] "GET /ex0414/ex02.html HTTP/1.1" 200 516
0:0:0:0:0:0:0:1 - - [14/Apr/2020:09:43:08 +0900] "GET /ex0414/ex02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2020:09:43:08 +0900] "GET /ex0414/ex02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2020:09:43:27 +0900] "GET /ex0414/ex02.html HTTP/1.1" 200 513
0:0:0:0:0:0:0:1 - - [14/Apr/2020:09:43:28 +0900] "GET /ex0414/ex02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2020:09:43:28 +0900] "GET /ex0414/ex02.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2020:09:43:28 +0900] "GET /ex0414/ex02.html HTTP/1.1" 304 -
